,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
146,001329.OF,鹏华弘实混合A,"李韵怡,戴钢",袁航(20150525-20170204) 李韵怡(20150723-至今) 刘方正(20160310-20170504) 戴钢(20180901-至今),否,混合型基金,灵活配置型基金,4573438.09,8.1808219178082,,25.08844855899
147,001330.OF,鹏华弘实混合C,"戴钢,李韵怡",袁航(20150525-20170204) 李韵怡(20150723-至今) 刘方正(20160310-20170504) 戴钢(20180901-至今),否,混合型基金,灵活配置型基金,8158685.64,8.1808219178082,58.09,25.08844855899
148,001331.OF,鹏华弘信混合A,刘涛,袁航(20150525-20170204) 李韵怡(20150723-20170204) 刘方正(20160310-20221217) 刘涛(20221217-至今),否,混合型基金,灵活配置型基金,1203671.22,8.1808219178082,96.96,0.45566430545368
149,001332.OF,鹏华弘信混合C,刘涛,袁航(20150525-20170204) 李韵怡(20150723-20170204) 刘方正(20160310-20221217) 刘涛(20221217-至今),否,混合型基金,灵活配置型基金,57756187.17,8.1808219178082,9.06,0.45566430545368
150,001334.OF,南方利鑫A,陈乐,孙鲁闽(20150520-20200515) 陈乐(20190125-至今),否,混合型基金,灵活配置型基金,144663413.36,8.1945205479452,64.54,20.632670666814
151,001335.OF,南方利众A,吴剑毅,吴剑毅(20150521-至今),否,混合型基金,灵活配置型基金,103735742.32,8.1917808219178,38.85,30.228987958968
152,001336.OF,鹏华弘益混合A,李韵怡,刘方正(20150529-20170111) 李韵怡(20150723-至今) 张栓伟(20160824-20200523) 汤志彦(20170715-20200813),否,混合型基金,灵活配置型基金,20667676.88,8.1698630136986,88.58,18.900950532661
153,001337.OF,鹏华弘益混合C,李韵怡,刘方正(20150529-20170111) 李韵怡(20150723-至今) 张栓伟(20160824-20200523) 汤志彦(20170715-20200813),否,混合型基金,灵活配置型基金,29411097.17,8.1698630136986,59.95,18.900950532661
154,001338.OF,安信稳健增值混合C,"李君,张翼飞",张翼飞(20150525-至今) 李君(20171226-至今),否,混合型基金,灵活配置型基金,3487419165.14,8.1808219178082,26.37,18.27675881632
155,001339.OF,兴银鼎新灵活配置,高鹏,洪木妹(20150525-20160629) 陈博亮(20151119-20170704) 方军平(20160831-20190322) 王磊(20180811-20210113) 杨坤(20200622-20220728) 高鹏(20210519-至今),否,混合型基金,灵活配置型基金,81389963.2,8.1808219178082,25.61,87.156488139589
156,001342.OF,易方达新享灵活配置混合A,杨康,萧楠(20150529-20160806) 张清华(20160329-20180202) 李一硕(20170307-20190703) 韩阅川(20190626-20220806) 杨康(20220806-至今),否,混合型基金,灵活配置型基金,376262340.3,8.1698630136986,96.22,18.377760844528
157,001343.OF,易方达新享灵活配置混合C,杨康,萧楠(20150529-20160806) 张清华(20160329-20180202) 李一硕(20170307-20190703) 韩阅川(20190626-20220806) 杨康(20220806-至今),否,混合型基金,灵活配置型基金,85842429.78,8.1698630136986,96.39,18.377760844528
158,001345.OF,富国新收益灵活配置混合A,于渤,钟智伦(20150526-20190319) 俞晓斌(20190307-20200331) 肖威兵(20190313-20200331) 于渤(20190711-至今),否,混合型基金,灵活配置型基金,1416757853.14,8.1780821917808,79.26,28.011661918704
159,001347.OF,富国新收益灵活配置混合C,于渤,钟智伦(20150526-20190319) 俞晓斌(20190307-20200331) 肖威兵(20190313-20200331) 于渤(20190711-至今),否,混合型基金,灵活配置型基金,321173319.08,8.1780821917808,79.92,28.011661918704
160,001349.OF,富国改革动力混合,徐斌,汪鸣(20150520-20171229) 张啸伟(20150818-20180427) 李晓铭(20160205-20190823) 徐斌(20190820-至今),否,混合型基金,偏股混合型基金,1404800306.5,8.1945205479452,,89.336189984906
161,001352.OF,民生加银新战略混合A,尹涛,杨林耘(20150626-20180322) 乐瑞祺(20150626-20150707) 邱世磊(20160129-20200727) 柳世庆(20160802-20220907) 刘昊(20200727-20220907) 尹涛(20220907-至今),否,混合型基金,灵活配置型基金,52756363.78,8.0931506849315,21.17,75.926954901812
162,001355.OF,广发聚泰混合A,宋倩倩,任爽(20150608-20200701) 张东一(20180320-20190521) 谭昌杰(20190521-20200701) 李晓博(20200701-20210916) 宋倩倩(20210916-至今),否,混合型基金,偏债混合型基金,645852196.05,8.1424657534247,98.14,
163,001356.OF,广发聚泰混合C,宋倩倩,任爽(20150608-20200701) 张东一(20180320-20190521) 谭昌杰(20190521-20200701) 李晓博(20200701-20210916) 宋倩倩(20210916-至今),否,混合型基金,偏债混合型基金,47490930.8,8.1424657534247,13.19,
164,001357.OF,泓德泓富混合A,"刘星洋,季宇",邬传雁(20150609-20190820) 李倩(20160204-20210416) 蔡丞丰(20170728-20210210) 苏昌景(20210210-20220701) 赵端端(20210607-20220701) 刘星洋(20220324-至今) 季宇(20220701-至今),否,混合型基金,灵活配置型基金,107552093.13,8.1397260273973,97.21,80.160077692588
165,001358.OF,宝盈祥泰混合A,"卢贤海,蔡丹",陈若劲(20150529-20171111) 高宇(20171111-20220122) 蔡丹(20210820-至今) 卢贤海(20211126-至今),否,混合型基金,偏债混合型基金,65917084.75,8.1698630136986,94.64,
166,001359.OF,国联安添鑫灵活配置混合A,"薛琳,章椹元",周平(20150602-20150623) 冯俊(20150602-20170119) 薛琳(20161104-至今) 黄欣(20180312-20190722) 杨子江(20190722-20221103) 刘佃贵(20210630-20221103) 章椹元(20221103-至今),否,混合型基金,灵活配置型基金,43124407.02,8.158904109589,84.5,91.162734621462
167,001362.OF,景顺长城领先回报灵活配置混合A,"陈健宾,曾理",毛从容(20150525-20160617) 万梦(20150704-20210830) 徐喻军(20170610-20220218) 陈健宾(20210831-至今) 曾理(20220219-至今),否,混合型基金,灵活配置型基金,34932533.69,8.1808219178082,89.71,19.928114592385
168,001363.OF,长城久惠灵活配置混合A,"马强,程书峰",史彦刚(20150727-20161115) 储雯玉(20150811-20180802) 蔡旻(20160520-20180802) 蒋劲刚(20170509-20180802) 程书峰(20211015-至今) 马强(20230703-至今),否,混合型基金,灵活配置型基金,44790565.0,8.0082191780822,30.09,89.986718515179
169,001364.OF,大成景润灵活配置混合A,徐雄晖,黄万青(20170125-20221208) 周志超(20190612-20200108) 李富强(20190612-20230410) 徐雄晖(20221204-至今),否,混合型基金,灵活配置型基金,52767966.99,6.5068493150685,90.09,28.572172054856
170,001365.OF,大成正向回报混合,张家旺,杨挺(20150708-20221127) 张家旺(20221124-至今),否,混合型基金,灵活配置型基金,45867088.24,8.0602739726027,,94.199548285336
171,001366.OF,金鹰产业整合混合A,杨晓斌,王喆(20150616-20160713) 于利强(20150616-20190327) 杨晓斌(20190314-至今),否,混合型基金,灵活配置型基金,112662736.16,8.1205479452055,12.44,94.909301561227
172,001370.OF,中银新趋势混合A,杨成,陈玮(20150529-20180223) 杨成(20150923-至今),否,混合型基金,灵活配置型基金,193840229.96,8.1698630136986,28.1739,15.024801166429
173,001371.OF,富国沪港深价值精选灵活配置混合A,汪孟海,张峰(20150624-20180726) 汪孟海(20151009-至今),否,混合型基金,灵活配置型基金,2035279896.71,8.0986301369863,31.52,81.522492669173
174,001373.OF,易方达新丝路混合,"祁禾,杨宗昌",樊正伟(20150527-20171230) 张坤(20151107-20210211) 郭杰(20151107-20171230) 宋昆(20171230-20190112) 祁禾(20181211-至今) 杨宗昌(20210211-至今),否,混合型基金,灵活配置型基金,3817810322.12,8.1753424657534,2.95,88.42104613295
175,001375.OF,金元顺安优质精选灵活配置混合C,周博洋,李杰(20171010-20180209) 周博洋(20180126-至今) 张博(20180404-20220114),否,混合型基金,灵活配置型基金,21979929.27,5.8,100.0,68.787874375101
176,001376.OF,泓德泓富混合C,"刘星洋,季宇",邬传雁(20150609-20190820) 李倩(20160204-20210416) 蔡丞丰(20170728-20210210) 苏昌景(20210210-20220701) 赵端端(20210607-20220701) 刘星洋(20220324-至今) 季宇(20220701-至今),否,混合型基金,灵活配置型基金,2110419.34,8.1397260273973,,80.160077692588
177,001379.OF,景顺长城领先回报灵活配置混合C,"陈健宾,曾理",毛从容(20150601-20160617) 万梦(20150704-20210830) 徐喻军(20170610-20220218) 陈健宾(20210831-至今) 曾理(20220219-至今),否,混合型基金,灵活配置型基金,309072159.87,8.1616438356164,94.55,19.928114592385
178,001380.OF,鹏华弘盛混合C,"王石千,方昶",李君(20150525-20170204) 袁航(20150525-20170204) 刘太阳(20160227-20180328) 刘涛(20180328-20190813) 王石千(20181124-至今) 方昶(20210603-至今),否,混合型基金,灵活配置型基金,19055484.52,8.1808219178082,2.26,21.01711559511
179,001381.OF,鹏华弘泽混合C,"戴钢,罗政",袁航(20150525-20170204) 李君(20150525-20170204) 周恩源(20160227-20190823) 叶朝明(20181124-20210828) 张栓伟(20190511-20221022) 戴钢(20221022-至今) 罗政(20221208-至今),否,混合型基金,灵活配置型基金,15233865.6,8.1808219178082,3.19,9.5067146948244
180,001382.OF,易方达国企改革混合,郭杰,郭杰(20170823-至今),否,混合型基金,偏股混合型基金,402965985.75,5.9315068493151,45.68,89.066173318782
181,001384.OF,东方新思路灵活配置混合A,曲华锋,姚航(20150625-20180124) 张洪建(20150625-20160701) 王然(20150625-20211231) 曲华锋(20200430-至今),否,混合型基金,灵活配置型基金,100454667.59,8.0958904109589,14.52,89.883036267531
182,001385.OF,东方新思路灵活配置混合C,曲华锋,姚航(20150625-20180124) 张洪建(20150625-20160701) 王然(20150625-20211231) 曲华锋(20200430-至今),否,混合型基金,灵活配置型基金,117603028.88,8.0958904109589,48.61,89.883036267531
183,001387.OF,中融新经济混合A,甘传琦,贾志敏(20151117-20160819) 娄涛(20151117-20160628) 姜涛(20151125-20200310) 秦娟(20151223-20170816) 王玥(20170920-20190514) 甘传琦(20200309-至今),否,混合型基金,灵活配置型基金,385218952.14,7.6986301369863,44.85,88.53918419541
184,001388.OF,中融新经济混合C,甘传琦,贾志敏(20151117-20160819) 娄涛(20151117-20160628) 姜涛(20151125-20200310) 秦娟(20151223-20170816) 王玥(20170920-20190514) 甘传琦(20200309-至今),否,混合型基金,灵活配置型基金,286599146.24,7.6986301369863,89.02,88.53918419541
185,001392.OF,国富金融地产混合A,赵宇烨,吴西燕(20150609-20180908) 邓钟锋(20160629-20191010) 赵宇烨(20180908-至今),否,混合型基金,灵活配置型基金,11170571.9,8.1397260273973,,87.862715680839
186,001393.OF,国富金融地产混合C,赵宇烨,吴西燕(20150609-20180908) 邓钟锋(20160629-20191010) 赵宇烨(20180908-至今),否,混合型基金,灵活配置型基金,5808784.87,8.1397260273973,,87.862715680839
187,001398.OF,华泰柏瑞健康生活混合,吕慧建,徐晓杰(20150618-20180530) 吕慧建(20150618-至今),否,混合型基金,灵活配置型基金,113080852.12,8.1150684931507,12.74,94.513344755204
188,001399.OF,安信鑫安得利混合A,"张明,应隽",庄园(20150605-20220623) 张明(20170703-20210202) 张明(20220623-至今) 应隽(20220623-至今),否,混合型基金,灵活配置型基金,41058509.23,8.1506849315068,48.29,15.195081144665
189,001400.OF,安信鑫安得利混合C,"张明,应隽",庄园(20150605-20220623) 张明(20170703-20210202) 张明(20220623-至今) 应隽(20220623-至今),否,混合型基金,灵活配置型基金,13903835.97,8.1506849315068,59.32,15.195081144665
190,001402.OF,信诚新选回报灵活配置混合A,王颖,杨旭(20150605-20161123) 提云涛(20161123-20230519) 王颖(20200324-至今),否,混合型基金,灵活配置型基金,3390253.4,8.1506849315068,95.86,24.27919310946
191,001403.OF,招商国企改革主题混合基金,文仲阳,郭锐(20150629-20170520) 李亚(20150709-20210209) 文仲阳(20210209-至今),否,混合型基金,偏股混合型基金,227898650.14,8.0849315068493,0.0,81.606592895301
192,001405.OF,东方红策略精选混合A,"徐觅,孔令超",刚登峰(20150605-20160805) 纪文静(20150714-20170905) 饶刚(20160728-20210313) 孔令超(20160805-至今) 徐觅(20170905-至今),否,混合型基金,灵活配置型基金,574973618.11,8.1506849315068,84.3,25.907725451872
193,001406.OF,东方红策略精选混合C,"孔令超,徐觅",刚登峰(20150605-20160805) 纪文静(20150714-20170905) 饶刚(20160728-20210313) 孔令超(20160805-至今) 徐觅(20170905-至今),否,混合型基金,灵活配置型基金,497684970.74,8.1506849315068,7.68,25.907725451872
194,001407.OF,景顺长城稳健回报混合C类,"陈莹,梁荣",毛从容(20150608-20160419) 万梦(20150704-20210830) 陈莹(20200725-至今) 梁荣(20221206-至今),否,混合型基金,灵活配置型基金,3467684.47,8.1424657534247,65.13,18.218281297191
195,001411.OF,诺安创新驱动灵活配置混合A,"左少逸,邓心怡",吴博俊(20150618-20210522) 蔡嵩松(20210522-20230520) 邓心怡(20230520-至今) 左少逸(20230520-至今),否,混合型基金,灵活配置型基金,805948101.27,8.1150684931507,54.83,91.15067101777
196,001412.OF,德邦鑫星价值灵活配置混合A,"揭诗琪,吴志鹏",何晶(20150619-20150911) 许文波(20150812-20180322) 刘长俊(20180105-20180809) 房建威(20180716-20210312) 张铮烁(20180828-20230530) 徐一阳(20200507-20220809) 吴志鹏(20220809-至今) 揭诗琪(20230324-至今),否,混合型基金,灵活配置型基金,20145058.9,8.1123287671233,0.0,35.789657773317
197,001413.OF,中融鑫起点混合A,"寇文红,陈荔",贾志敏(20150612-20160812) 姜涛(20150612-20180725) 王玥(20150708-20170222) 沈潼(20170216-20190415) 马金峰(20170518-20181116) 王文龙(20170828-20181008) 李倩(20180907-20190909) 姜涛(20190624-20200515) 吴刚(20200305-20210315) 陈荔(20200826-至今) 王可汗(20210312-20220707) 寇文红(20230425-至今),否,混合型基金,灵活配置型基金,33158375.56,8.1315068493151,99.68,53.652482446856
198,001414.OF,中融鑫起点混合C,"陈荔,寇文红",贾志敏(20150612-20160812) 姜涛(20150612-20180725) 王玥(20150708-20170222) 沈潼(20170216-20190415) 马金峰(20170518-20181116) 王文龙(20170828-20181008) 李倩(20180907-20190909) 姜涛(20190624-20200515) 吴刚(20200305-20210315) 陈荔(20200826-至今) 王可汗(20210312-20220707) 寇文红(20230425-至今),否,混合型基金,灵活配置型基金,2208334.71,8.1315068493151,98.65,53.652482446856
199,001415.OF,信诚新锐混合A,"杨立春,王颖",王旭巍(20150611-20160805) 杨立春(20160726-至今) 王颖(20200108-至今),否,混合型基金,灵活配置型基金,22980292.22,8.1342465753425,88.55,23.971763885756
200,001417.OF,汇添富医疗服务灵活配置混合A,刘江,刘江(20150618-至今),否,混合型基金,灵活配置型基金,2673802218.21,8.1150684931507,3.97,89.525646475131
201,001418.OF,宏利创益混合A,李宇璐,胡振仓(20150616-20150630) 吕越超(20150616-20160704) 丁宇佳(20150618-20170904) 傅浩(20170306-20210909) 宋加旺(20210707-20220712) 李宇璐(20210708-至今),否,混合型基金,灵活配置型基金,7366997.96,8.1205479452055,21.98,11.658919820472
202,001422.OF,景顺长城安享回报灵活配置混合A,陈莹,毛从容(20150615-20160801) 万梦(20150930-20210830) 陈莹(20200725-至今),否,混合型基金,灵活配置型基金,276351562.74,8.1232876712329,27.84,21.663412149112
203,001423.OF,景顺长城安享回报灵活配置混合C,陈莹,毛从容(20150615-20160801) 万梦(20150930-20210830) 陈莹(20200725-至今),否,混合型基金,灵活配置型基金,206203304.53,8.1232876712329,28.03,21.663412149112
204,001424.OF,博时新起点混合A,"于冰,王冠",刘建伟(20150624-20150928) 王曦(20150907-20161017) 过钧(20161017-20200720) 王曦(20200720-20211209) 于冰(20210914-至今) 王冠(20211209-至今),否,混合型基金,灵活配置型基金,5367225.92,8.0986301369863,42.29,12.14532202627
205,001425.OF,博时新起点混合C,"王冠,于冰",刘建伟(20150624-20150928) 王曦(20150907-20161017) 过钧(20161017-20200720) 王曦(20200720-20211209) 于冰(20210914-至今) 王冠(20211209-至今),否,混合型基金,灵活配置型基金,4236692.15,8.0986301369863,81.74,12.14532202627
206,001427.OF,招商丰泽混合A,王刚,邓栋(20150611-20170728) 王刚(20170728-至今),否,混合型基金,灵活配置型基金,425740060.35,8.1342465753425,95.6,41.043026963109
207,001428.OF,工银瑞信灵活配置混合B,李昱,欧阳凯(20150604-20170421) 王佳(20150604-20150608) 李敏(20150604-20180307) 李昱(20180306-至今),否,混合型基金,灵活配置型基金,0.0,8.1534246575342,,71.029068898639
208,001430.OF,中邮乐享收益灵活配置混合,江刘玮,陈梁(20150615-20160617) 卢章玥(20150615-20160617) 吴昊(20150812-20181012) 许进财(20160617-20181017) 刘凡(20181012-20191118) 王喆(20190605-20220304) 王高(20200708-20220304) 江刘玮(20220304-至今),否,混合型基金,灵活配置型基金,14134296.27,8.1232876712329,69.19,27.16994108203
